異所性ＧＨＲＨ産生腫瘍,異所性ＧＨＲＨ産生腫瘍
異所性妊娠,異所性妊娠
異所性心房調律,異所性心房調律
異所性灰白質,異所性灰白質
異所性甲状腺,異所性甲状腺
異所性甲状腺腫,異所性甲状腺腫
異所性精巣,異所性精巣
異所性胃粘膜,異所性胃粘膜
異所性胸腺,異所性胸腺
異所性腎,異所性腎
異所性膵,異所性膵
異所性蒙古斑,異所性蒙古斑
異所性褐色細胞腫,異所性褐色細胞腫
異所性調律,異所性調律
異染性白質ジストロフィー,異染性白質ジストロフィー
異汗性湿疹,異汗性湿疹
異物肉芽腫,異物肉芽腫
異物誤嚥,異物誤嚥
異物誤飲,異物誤飲
異食症,異食症
疣状胃炎,疣状胃炎
疣贅,疣贅
疥癬,疥癬
疱疹状天疱瘡,疱疹状天疱瘡
疱疹状膿痂疹,疱疹状膿痂疹
こわい,疲労感
つかれ,疲労感
つかれている,疲労感
ひどい疲れに襲われる,疲労感
休憩不足,疲労感
全身の疲れ,疲労感
全身倦怠感,疲労感
疲れが取れない,疲労感
疲れが溜まる,疲労感
疲れた感じ,疲労感
疲れた状態,疲労感
疲れている,疲労感
疲れている感覚,疲労感
疲れの症状,疲労感
疲れを感じる,疲労感
疲れ具合,疲労感
疲れ気味,疲労感
疲労感,疲労感
疲弊感,疲労感
疲労骨折,疲労骨折
あしいた,疼痛
あしいたい,疼痛
あしのいたみ,疼痛
うずく,疼痛
うずくような痛みのこと,疼痛
うづく,疼痛
おかしいところ,疼痛
さしこむ,疼痛
じんじん,疼痛
じんじん痛い,疼痛
ズキズキ,疼痛
ずきずきいたい,疼痛
ズキズキやめる　,疼痛
ずきずき痛い,疼痛
ずきずき痛む,疼痛
ズキズキ痛む,疼痛
すごく痛い,疼痛
チクチク,疼痛
チクチクする,疼痛
チクチクする痛み,疼痛
ヅキヅキ,疼痛
つらい,疼痛
でら痛い,疼痛
とても痛い,疼痛
はげしいいたみ,疼痛
ひどい痛み,疼痛
めっさいたい,疼痛
めっちゃ痛い,疼痛
やめる　,疼痛
下半身がうずく,疼痛
下半身が痛い,疼痛
下半身が痛むこと,疼痛
下半身の痛み,疼痛
下肢静脈瘤,疼痛
刺すような痛み,疼痛
喉痛い,疼痛
坐骨神経痛,疼痛
慢性痛,疼痛
死ぬほど痛い,疼痛
激しい傷み,疼痛
激しい痛さ,疼痛
激しい痛み,疼痛
激痛,疼痛
物凄くいたい,疼痛
異常な刺激,疼痛
疼くような痛み,疼痛
疼痛,疼痛
痛いわぁ,疼痛
痛すぎる,疼痛
痛みがはげしい,疼痛
瞬痛症候群,疼痛
耐えられない痛み,疼痛
肉体的に苦しい,疼痛
脚の痛み,疼痛
脚疼痛,疼痛
腰から下が痛い,疼痛
腰下肢痛,疼痛
足がうずく,疼痛
足がうずくように痛い,疼痛
足がジンジン痛む,疼痛
足がズキズキ,疼痛
足がズキズキすること,疼痛
足がずきずき痛む,疼痛
足が疼く痛み,疼痛
足のかゆみ,疼痛
足のズキズキ,疼痛
足の痛み,疼痛
足や脚の痛み,疼痛
辛い,疼痛
鋭通,疼痛
関節などの痛み,疼痛
非常にはげしい痛み,疼痛
非常に痛い,疼痛
かひ,痂皮
たこ,痂皮
ふけ,痂皮
傷がついた皮膚,痂皮
痂皮,痂皮
皮膚,痂皮
皮膚の病気,痂皮
痂皮性膿痂疹,痂皮性膿痂疹
病態失認,病態失認
病的肥満症,病的肥満症
病的骨折,病的骨折
症候性てんかん,症候性てんかん
症候性三叉神経痛,症候性三叉神経痛
症候性側弯症,症候性側弯症
症候性痙攣発作,症候性痙攣発作
症候性精神障害,症候性精神障害
症候性肥満,症候性肥満
症候性胸腰椎側弯症,症候性胸腰椎側弯症
症候性貧血,症候性貧血
症状精神病,症状精神病
痒疹,痒疹
痔核,痔核
痔瘻,痔瘻
痔瘻癌,痔瘻癌
痙性四肢麻痺,痙性四肢麻痺
痙性対麻痺,痙性対麻痺
痙性斜頚,痙性斜頚
痙性歩行,痙性歩行
痙性麻痺,痙性麻痺
しびれだ,痙攣
しびれて震える,痙攣
スパズムspasm,痙攣
ひくひく,痙攣
びくびく,痙攣
ビクビク,痙攣
ブルブルしとる,痙攣
ぶるぶるする,痙攣
体が勝手に震える,痙攣
体が思うように動かない,痙攣
体が細かく震える,痙攣
体が震えている,痙攣
体の震え,痙攣
勝手に震えが起こる,痙攣
惹き付け,痙攣
意図しない手足等の異常な痺れなど,痙攣
意識とは無関係の異常な手足の動き,痙攣
意識とは関係なく体が硬直したり震える,痙攣
激しく震える,痙攣
痙攣,痙攣
筋肉が発作的に収縮する事,痙攣
筋肉のひきつり,痙攣
筋肉の激しい収縮,痙攣
細かく震える,痙攣
自分の意思に関係なくしびれること,痙攣
身体がガタガタピクピクする,痙攣
身体がひきつる,痙攣
身体がビクビクする,痙攣
震えてる,痙攣
震えること,痙攣
痙攣性便秘,痙攣性便秘
痙攣性発声障害,痙攣性発声障害
けいれんの発作,痙攣発作
びくびくする,痙攣発作
ふるえる発作,痙攣発作
体の震えが急におこる,痙攣発作
急にブルブル震えだす,痙攣発作
手がしびれたり異常な動きする,痙攣発作
痙攣がおこる,痙攣発作
痙攣をおこす,痙攣発作
痙攣を伴う発作,痙攣発作
痙攣発作,痙攣発作
発作がでる,痙攣発作
発作を起こす,痙攣発作
突然ぴくぴくする,痙攣発作
突然体が意思に反してブルブルまたはピクピクと動く,痙攣発作
突然体が震えだす,痙攣発作
痙攣重積型急性脳症,痙攣重積型急性脳症
30分以上続く痙攣,痙攣重積発作
かなしばり,痙攣重積発作
ひどく痺れる状態が続いている,痙攣重積発作
まひなどが重なって起きてる,痙攣重積発作
まひなどが重なる,痙攣重積発作
体中がぴくぴくする,痙攣重積発作
持続痙攣,痙攣重積発作
痙攣がひどくなる,痙攣重積発作
痙攣が続いている症状,痙攣重積発作
痙攣が続く,痙攣重積発作
痙攣が重い状態,痙攣重積発作
痙攣が頻発する,痙攣重積発作
痙攣発作が30分以上持続すること,痙攣重積発作
痙攣発作を反復し発作間欠期にも意識が回復しない状態が30分以上続くこと,痙攣重積発作
痙攣重積発作,痙攣重積発作
痙攣麻痺,痙攣重積発作
重い痙攣,痙攣重積発作
重い痙攣が続く,痙攣重積発作
痛風,痛風
痛風性関節炎,痛風性関節炎
痛風発作,痛風発作
痛風結節,痛風結節
痛風腎,痛風腎
瘢痕,瘢痕
瘢痕性眼瞼内反症,瘢痕性眼瞼内反症
瘢痕性脱毛症,瘢痕性脱毛症
瘢痕性類天疱瘡,瘢痕性類天疱瘡
瘢痕拘縮,瘢痕拘縮
癌性ニューロパチー,癌性ニューロパチー
癌性リンパ管症,癌性リンパ管症
癌性心膜炎,癌性心膜炎
癌性悪液質,癌性悪液質
ガンからくる痛み,癌性疼痛
ガンで痛みがある,癌性疼痛
ガンによるズキズキ痛,癌性疼痛
ガンの影響の痛み,癌性疼痛
がんの痛み,癌性疼痛
がん性痛,癌性疼痛
癌からくる耐え難い痛み,癌性疼痛
癌による体の痛み,癌性疼痛
癌による痛み,癌性疼痛
癌の痛み,癌性疼痛
癌性疼痛,癌性疼痛
神経障害性疼痛,癌性疼痛
癌性胸水,癌性胸水
癌性胸膜炎,癌性胸膜炎
癌性腹水,癌性腹水
癌性腹膜炎,癌性腹膜炎
癌性貧血,癌性貧血
癒合椎,癒合椎
癒合歯,癒合歯
癒着性イレウス,癒着性イレウス
癒着性くも膜炎,癒着性くも膜炎
癒着性中耳炎,癒着性中耳炎
癒着歯,癒着歯
癒着胎盤,癒着胎盤
癜風,癜風
発作性上室頻拍,発作性上室頻拍
発作性呼吸困難,発作性呼吸困難
発作性夜間ヘモグロビン尿症,発作性夜間ヘモグロビン尿症
発作性寒冷ヘモグロビン尿症,発作性寒冷ヘモグロビン尿症
発作性心房細動,発作性心房細動
発作性心房頻拍,発作性心房頻拍
発作性接合部頻拍,発作性接合部頻拍
発作性頭痛,発作性頭痛
発作性頻拍,発作性頻拍
発作性頻脈性心房細動,発作性頻脈性心房細動
発声困難,発声困難
発声異常,発声異常
発声障害,発声障害
発汗障害,発汗障害
fever,発熱
あづ,発熱
アフタ性口内炎,発熱
かぜ,発熱
かぜ、風邪,発熱
そのものがもつエネルギー,発熱
ねつ,発熱
ねつがある,発熱
ねつがでた,発熱
代謝,発熱
体温,発熱
体温が37℃以上上がる,発熱
体温が上がる,発熱
体温が常温以上になること,発熱
体温が平常より高くなる,発熱
体温が通常より上がる,発熱
体温の上昇,発熱
体温の異常高温,発熱
体温高温,発熱
周期に熱が出る,発熱
周期性発熱,発熱
周期的に熱がでる,発熱
周期的に熱が出る,発熱
周期的発熱,発熱
定期的な熱,発熱
定期的な発熱,発熱
定期的に熱が出る,発熱
定期的に熱を出す,発熱
悪寒が走る,発熱
暑気　熱っぽい,発熱
決まった時間に熱が出る,発熱
熱あつ,発熱
熱がでた,発熱
熱がでる,発熱
熱が出ている,発熱
熱さ,発熱
熱を出す,発熱
熱気味,発熱
熱病,発熱
発熱,発熱
自己炎症性疾患,発熱
額が熱い,発熱
高い熱が出た,発熱
高温,発熱
発熱性好中球減少症,発熱性好中球減少症
発熱発疹,発熱発疹
かいかい,発疹
かぶれる,発疹
かゆみのある場所,発疹
ただれ,発疹
はっしん,発疹
ぶつぶつができる,発疹
ぶつぶつが出る,発疹
ぶつぶつが出来る,発疹
ぶづぶづでぎだ,発疹
ブツブツ出る,発疹
ほっしん,発疹
ポツポツ,発疹
ぼつぼつができる,発疹
体にあかいブツブツ,発疹
吹き出物,発疹
水疱瘡,発疹
湿疹ができる,発疹
痒み,発疹
痒みボロ,発疹
痒みボロ　,発疹
発疹,発疹
皮疹,発疹
皮膚にできもの,発疹
皮膚にできる発疹,発疹
皮膚にできる発疹のこと,発疹
皮膚に出現する肉眼的変化である発疹,発疹
皮膚のただれ,発疹
皮膚のほっしん,発疹
皮膚の湿疹,発疹
皮膚の痒み,発疹
皮膚疾患,発疹
肌に出来物が出る,発疹
肌のアレ,発疹
赤いぶつぶつができる,発疹
発疹チフス,発疹チフス
発育不全,発育不全
発育異常,発育異常
発育遅延,発育遅延
発語障害,発語障害
あかくなった,発赤
あかくはれた,発赤
あかくはれてる,発赤
あかくはれる,発赤
うっ血,発赤
しっしんが赤い,発赤
はっか,発赤
はっせき,発赤
ほっせき,発赤
口の中の表面にブツブツができている,発赤
喉が腫れる,発赤
感染兆候,発赤
痒いブツブツ,発赤
発疹が出る,発赤
発赤,発赤
皮膚が赤い,発赤
皮膚が赤くなる,発赤
皮膚が赤くなること,発赤
皮膚と充血,発赤
皮膚の炎症,発赤
粘膜が赤い,発赤
粘膜が赤くなる,発赤
粘膜が赤くなること,発赤
粘膜が赤くはれる,発赤
粘膜の損傷,発赤
粘膜湿疹,発赤
蝶形紅斑,発赤
赤いできものが広がる,発赤
赤いはれもの,発赤
赤いブツブツ,発赤
赤い発疹,発赤
赤い腫れ物,発赤
赤い腫れ物が現れること,発赤
赤くただれる,発赤
赤くなってる,発赤
赤くなる,発赤
赤くなること,発赤
赤くなる状態,発赤
赤くはれた,発赤
赤くはれる,発赤
赤くむくむ,発赤
赤く腫れてる,発赤
赤く腫れること,発赤
赤みが出る,発赤
赤みが増している,発赤
赤ら顔,発赤
赤化,発赤
赤斑点,発赤
顔が赤くなる,発赤
鼻の中や喉が赤くなる,発赤
発達緑内障,発達緑内障
発達遅滞,発達遅滞
発達障害,発達障害
発音障害,発音障害
白内障,白内障
白内障術後,白内障術後
白斑,白斑
白毛,白毛
白癬,白癬
白癬性毛瘡,白癬性毛瘡
白血球増加症,白血球増加症
白血球減少症,白血球減少症
白血病,白血病
白血病性網膜症,白血病性網膜症
白衣高血圧,白衣高血圧
白質ジストロフィー,白質ジストロフィー
白質脳症,白質脳症
白赤芽球症,白赤芽球症
百日咳,百日咳
あおぢ,皮下出血
アカタン,皮下出血
あざになる,皮下出血
かわしたしゅっけつはん,皮下出血
ひかいじょう,皮下出血
ぶじじ,皮下出血
むしさされ,皮下出血
傷,皮下出血
内出血によるあざ,皮下出血
打ち身,皮下出血
斑点,皮下出血
皮下の血管が破れて出血した状態,皮下出血
皮下出血,皮下出血
皮下紫斑,皮下出血
皮下組織にある血管が切れて出血すること,皮下出血
皮下組織血管出血,皮下出血
皮膚のすぐ下が血が出て皮膚が斑のようになる,皮下出血
皮膚の下から血が出る,皮下出血
皮膚の下での出血,皮下出血
皮膚の下の出血痕,皮下出血
皮膚の内出血,皮下出血
筋肉内出血,皮下出血
血豆,皮下出血
青あざが出来ている,皮下出血
黒血,皮下出血
皮下気腫,皮下気腫
皮下異物,皮下異物
皮下硬結,皮下硬結
皮下結節,皮下結節
皮下脂肪織炎様Ｔ細胞リンパ腫,皮下脂肪織炎様Ｔ細胞リンパ腫
皮下腫瘍,皮下腫瘍
こぶができた,皮下腫瘤
皮下に腫瘤ができる,皮下腫瘤
皮下瘤,皮下腫瘤
皮下腫,皮下腫瘤
皮下腫瘤,皮下腫瘤
皮膚がん,皮下腫瘤
皮膚に出来物ができる,皮下腫瘤
皮膚の下にできたできもの,皮下腫瘤
皮膚の下のおでき,皮下腫瘤
皮膚の下のしこった腫れ,皮下腫瘤
皮膚の下のできもの,皮下腫瘤
皮膚の下の癌,皮下腫瘤
皮膚の中のしこり,皮下腫瘤
皮膚内にこぶができる,皮下腫瘤
紫外線過多,皮下腫瘤
腫瘍の固まり,皮下腫瘤
皮下血腫,皮下血腫
皮脂欠乏性湿疹,皮脂欠乏性湿疹
皮脂欠乏症,皮脂欠乏症
皮脂腺腫瘍,皮脂腺腫瘍
皮膚Ｔ細胞リンパ腫,皮膚Ｔ細胞リンパ腫
皮膚アミロイドーシス,皮膚アミロイドーシス
皮膚カンジダ症,皮膚カンジダ症
皮膚サルコイドーシス,皮膚サルコイドーシス
皮膚そう痒症,皮膚そう痒症
皮膚ノカルジア症,皮膚ノカルジア症
皮膚びらん,皮膚びらん
皮膚付属器癌,皮膚付属器癌
皮膚付属器腫瘍,皮膚付属器腫瘍
皮膚剥脱創,皮膚剥脱創
皮膚動脈炎,皮膚動脈炎
皮膚原発性未分化大細胞リンパ腫,皮膚原発性未分化大細胞リンパ腫
皮膚壊死,皮膚壊死
皮膚寄生虫妄想,皮膚寄生虫妄想
皮膚平滑筋腫,皮膚平滑筋腫
皮膚弛緩症,皮膚弛緩症
皮膚悪性腫瘍,皮膚悪性腫瘍
皮膚感染症,皮膚感染症
皮膚感覚異常,皮膚感覚異常
皮膚損傷,皮膚損傷
皮膚欠損創,皮膚欠損創
皮膚洞,皮膚洞
皮膚潰瘍,皮膚潰瘍
皮膚炎,皮膚炎
皮膚異常,皮膚異常
皮膚異物肉芽腫,皮膚異物肉芽腫
皮膚瘻,皮膚瘻
皮膚癌,皮膚癌
皮膚白血病,皮膚白血病
皮膚真菌症,皮膚真菌症
皮膚知覚過敏,皮膚知覚過敏
皮膚石灰沈着症,皮膚石灰沈着症
皮膚硬結,皮膚硬結
皮膚筋炎,皮膚筋炎
皮膚筋炎性間質性肺炎,皮膚筋炎性間質性肺炎
皮膚結核,皮膚結核
皮膚結節,皮膚結節
皮膚結節性多発動脈炎,皮膚結節性多発動脈炎
皮膚線維肉腫,皮膚線維肉腫
皮膚線維腫,皮膚線維腫
皮膚腫瘍,皮膚腫瘍
皮膚腫瘤,皮膚腫瘤
皮膚腺病,皮膚腺病
皮膚膿瘍,皮膚膿瘍
皮膚良性腫瘍,皮膚良性腫瘍
皮膚色異常,皮膚色異常
皮膚色素沈着,皮膚色素沈着
皮膚萎縮症,皮膚萎縮症
皮膚落屑,皮膚落屑
皮膚過敏症,皮膚過敏症
皮角,皮角
皮質性加齢性白内障,皮質性加齢性白内障
皮質性小脳萎縮症,皮質性小脳萎縮症
皮質盲,皮質盲
皮質脳内出血,皮質脳内出血
皮質静脈血栓症,皮質静脈血栓症
盲腸ポリープ,盲腸ポリープ
盲腸憩室,盲腸憩室
盲腸憩室炎,盲腸憩室炎
盲腸潰瘍,盲腸潰瘍
盲腸炎,盲腸炎
盲腸瘻,盲腸瘻
盲腸癌,盲腸癌
盲腸粘膜下腫瘍,盲腸粘膜下腫瘍
盲腸腫瘍,盲腸腫瘍
盲腸腺腫,盲腸腺腫
直腸Ｓ状部結腸癌,直腸Ｓ状部結腸癌
直腸カルチノイド,直腸カルチノイド
直腸びらん,直腸びらん
直腸ポリープ,直腸ポリープ
直腸会陰瘻,直腸会陰瘻
直腸内異物,直腸内異物
直腸出血,直腸出血
直腸周囲膿瘍,直腸周囲膿瘍
直腸平滑筋肉腫,直腸平滑筋肉腫
直腸性便秘,直腸性便秘
直腸悪性黒色腫,直腸悪性黒色腫
直腸憩室,直腸憩室
直腸憩室炎,直腸憩室炎
直腸損傷,直腸損傷
直腸消化管間質腫瘍,直腸消化管間質腫瘍
直腸潰瘍,直腸潰瘍
直腸炎,直腸炎
直腸狭窄,直腸狭窄
直腸痛,直腸痛
直腸瘤,直腸瘤
直腸瘻,直腸瘻
直腸癌,直腸癌
直腸癌穿孔,直腸癌穿孔
直腸癌術後再発,直腸癌術後再発
直腸癌骨転移,直腸癌骨転移
直腸癒着,直腸癒着
直腸皮膚瘻,直腸皮膚瘻
直腸神経内分泌腫瘍,直腸神経内分泌腫瘍
直腸穿孔,直腸穿孔
直腸粘膜下腫瘍,直腸粘膜下腫瘍
直腸粘膜脱,直腸粘膜脱
直腸肛門周囲膿瘍,直腸肛門周囲膿瘍
直腸脂肪腫,直腸脂肪腫
直腸脱,直腸脱
直腸腟瘻,直腸腟瘻
直腸腫瘍,直腸腫瘍
直腸腫瘤,直腸腫瘤
直腸腺腫,直腸腺腫
直腸膀胱瘻,直腸膀胱瘻
直腸良性腫瘍,直腸良性腫瘍
直腸間葉系腫瘍,直腸間葉系腫瘍
直腸障害,直腸障害
直腸静脈瘤,直腸静脈瘤
相貌失認,相貌失認
真性ケロイド,真性ケロイド
真性包茎,真性包茎
真性赤血球増加症,真性赤血球増加症
真珠腫,真珠腫
真珠腫性中耳炎,真珠腫性中耳炎
真皮内母斑,真皮内母斑
真菌性眼内炎,真菌性眼内炎
真菌性角膜潰瘍,真菌性角膜潰瘍
真菌性髄膜炎,真菌性髄膜炎
真菌症,真菌症
真菌血症,真菌血症
眼サルコイドーシス,眼サルコイドーシス
眼ベーチェット病,眼ベーチェット病
眼内レンズ亜脱臼,眼内レンズ亜脱臼
眼内レンズ偏位,眼内レンズ偏位
眼内レンズ脱臼,眼内レンズ脱臼
眼内炎,眼内炎
眼内腫瘍,眼内腫瘍
くろくみえる,眼前暗黒
ブラックアウト,眼前暗黒
ものが見にくい,眼前暗黒
急に目の前がまっくらになる,眼前暗黒
暗くなってしまう,眼前暗黒
暗く見える,眼前暗黒
目の前が暗くなる,眼前暗黒
目の前が暗く見える,眼前暗黒
目の前が真っ暗,眼前暗黒
目の前真っ暗な感じ,眼前暗黒
盲目,眼前暗黒
眼の前が暗くなる,眼前暗黒
眼の前が真っ暗,眼前暗黒
眼前暗黒,眼前暗黒
視界が暗いこと,眼前暗黒
視界が暗くなる,眼前暗黒
視界が暗くなること,眼前暗黒
緑内障,眼前暗黒
眼咽頭遠位型ミオパチー,眼咽頭遠位型ミオパチー
眼底出血,眼底出血
眼性片頭痛,眼性片頭痛
眼性類天疱瘡,眼性類天疱瘡
眼振,眼振
眼損傷,眼損傷
眼梅毒,眼梅毒
眼炎,眼炎
眼熱傷,眼熱傷
眼球偏位,眼球偏位
眼球内出血,眼球内出血
眼球内異物,眼球内異物
眼球打撲傷,眼球打撲傷
眼球損傷,眼球損傷
眼球炎,眼球炎
眼球熱傷,眼球熱傷
眼球破裂,眼球破裂
眼球裂傷,眼球裂傷
眼球運動障害,眼球運動障害
眼球陥没,眼球陥没
眼痛,眼痛
眼皮膚白皮症,眼皮膚白皮症
眼瞼ヘルペス,眼瞼ヘルペス
眼瞼下垂症,眼瞼下垂症
眼瞼内反症,眼瞼内反症
眼瞼変形,眼瞼変形
眼瞼外反症,眼瞼外反症
眼瞼帯状疱疹,眼瞼帯状疱疹
眼瞼悪性黒色腫,眼瞼悪性黒色腫
眼瞼挫創,眼瞼挫創
眼瞼浮腫,眼瞼浮腫
眼瞼炎,眼瞼炎
眼瞼疣贅,眼瞼疣贅
眼瞼痙攣,眼瞼痙攣
眼瞼瘻孔,眼瞼瘻孔
眼瞼癒着,眼瞼癒着
眼瞼皮下出血,眼瞼皮下出血
眼瞼皮下血腫,眼瞼皮下血腫
眼瞼皮膚弛緩症,眼瞼皮膚弛緩症
眼瞼皮膚炎,眼瞼皮膚炎
眼瞼石灰化上皮腫,眼瞼石灰化上皮腫
眼瞼結膜出血,眼瞼結膜出血
眼瞼結膜炎,眼瞼結膜炎
眼瞼縁炎,眼瞼縁炎
眼瞼脂肪腫,眼瞼脂肪腫
眼瞼脂腺癌,眼瞼脂腺癌
眼瞼腫瘤,眼瞼腫瘤
眼瞼血管腫,眼瞼血管腫
眼瞼裂創,眼瞼裂創
眼瞼部腫瘍,眼瞼部腫瘍
眼瞼黄色腫,眼瞼黄色腫
眼窩偽腫瘍,眼窩偽腫瘍
眼窩先端部症候群,眼窩先端部症候群
眼窩内側壁骨折,眼窩内側壁骨折
眼窩内壁骨折,眼窩内壁骨折
眼窩内血管腫,眼窩内血管腫
眼窩内髄膜腫,眼窩内髄膜腫
眼窩変形,眼窩変形
眼窩変形治癒骨折,眼窩変形治癒骨折
眼窩底骨折,眼窩底骨折
眼窩形成不全,眼窩形成不全
眼窩悪性リンパ腫,眼窩悪性リンパ腫
眼窩悪性腫瘍,眼窩悪性腫瘍
眼窩浮腫,眼窩浮腫
眼窩炎性偽腫瘍,眼窩炎性偽腫瘍
眼窩筋炎,眼窩筋炎
眼窩脂肪ヘルニア,眼窩脂肪ヘルニア
眼窩腫瘍,眼窩腫瘍
眼窩腫瘤,眼窩腫瘤
眼窩膿瘍,眼窩膿瘍
眼窩良性腫瘍,眼窩良性腫瘍
眼窩蜂巣炎,眼窩蜂巣炎
眼窩骨折,眼窩骨折
眼筋型重症筋無力症,眼筋型重症筋無力症
眼筋麻痺,眼筋麻痺
眼精疲労,眼精疲労
眼脂,眼脂
眼虚血症候群,眼虚血症候群
眼裂狭小,眼裂狭小
眼角基底細胞癌,眼角基底細胞癌
眼部帯状疱疹,眼部帯状疱疹
着衣失行,着衣失行
睫毛乱生症,睫毛乱生症
睫毛内反症,睫毛内反症
睫毛脱毛,睫毛脱毛
睡眠リズム障害,睡眠リズム障害
睡眠時ミオクローヌス,睡眠時ミオクローヌス
睡眠時無呼吸症候群,睡眠時無呼吸症候群
睡眠相後退症候群,睡眠相後退症候群
睡眠薬依存,睡眠薬依存
睡眠障害,睡眠障害
瞳孔不整,瞳孔不整
瞳孔偏位,瞳孔偏位
瞳孔異常,瞳孔異常
瞳孔膜遺残,瞳孔膜遺残
瞼球癒着,瞼球癒着
瞼裂斑,瞼裂斑
瞼裂斑炎,瞼裂斑炎
矢状静脈洞血栓症,矢状静脈洞血栓症
知的障害,知的障害
知覚神経麻痺,知覚神経麻痺
かんかくがかびん,知覚鈍麻
スポンジのような感覚,知覚鈍麻
ていかする,知覚鈍麻
味覚,知覚鈍麻
暖かい感覚の低下,知覚鈍麻
温度が感じにくい,知覚鈍麻
温度と痛みが感じにくい,知覚鈍麻
温度と痛みの感覚が低下,知覚鈍麻
温度や痛みが感じられない,知覚鈍麻
温度感じ方の低下,知覚鈍麻
熱い冷たいを感じられない,知覚鈍麻
猫舌の逆,知覚鈍麻
痛みや熱さが鈍る,知覚鈍麻
知覚鈍麻,知覚鈍麻
鈍感,知覚鈍麻
つんぼ,知覚障害
刺激を正常に知覚できない状態,知覚障害
手足などの感覚障害,知覚障害
物事を正しく認識できない症状,知覚障害
物覚えがおかしい,知覚障害
異常知覚,知覚障害
知的障害,知覚障害
知能に問題がある,知覚障害
知覚の障害,知覚障害
知覚伝導路の障害やヒステリ－などの心因性の反応により刺激を正常に知覚できない状態,知覚障害
知覚機能不全,知覚障害
知覚障害,知覚障害
認知しづらい,知覚障害
認知しにくい,知覚障害
頭が働かない,知覚障害
知覚麻痺,知覚麻痺
短指症,短指症
短腸症候群,短腸症候群
短趾症,短趾症
石灰化上皮腫,石灰化上皮腫
石灰化腱膜線維腫,石灰化腱膜線維腫
石灰性腱炎,石灰性腱炎
石灰沈着症,石灰沈着症
石綿肺,石綿肺
砂時計腫,砂時計腫
破傷風,破傷風
破壊性脊椎関節症,破壊性脊椎関節症
破壊性関節炎,破壊性関節炎
破水,破水
破瓜型統合失調症,破瓜型統合失調症
破裂骨折,破裂骨折
硝子体出血,硝子体出血
硝子体剥離,硝子体剥離
硝子体混濁,硝子体混濁
硝子体網膜接面黄斑症,硝子体網膜接面黄斑症
硝子体脱出,硝子体脱出
硝子体黄斑牽引症候群,硝子体黄斑牽引症候群
硬化性腹膜炎,硬化性腹膜炎
硬化性萎縮性苔癬,硬化性萎縮性苔癬
硬化性血管腫,硬化性血管腫
硬化性骨髄炎,硬化性骨髄炎
硬口蓋乳頭腫,硬口蓋乳頭腫
硬口蓋癌,硬口蓋癌
硬口蓋裂,硬口蓋裂
硬性下疳,硬性下疳
けっせつ,硬結
こうけつ,硬結
むすび,硬結
固まること,硬結
強く結ぶ,硬結
普段柔らかい部分が固くなる,硬結
柔らかい組織が炎症やうっ血充血などで硬くなること,硬結
柔らかい組織が硬くなること,硬結
硬結,硬結
組織が充血やうっ血で硬くなる,硬結
身体硬直,硬結
硬膜下水腫,硬膜下水腫
硬膜下膿瘍,硬膜下膿瘍
硬膜下血腫,硬膜下血腫
硬膜内膿瘍,硬膜内膿瘍
硬膜内髄外脊髄腫瘍,硬膜内髄外脊髄腫瘍
硬膜動静脈瘻,硬膜動静脈瘻
硬膜外肉芽腫,硬膜外肉芽腫
硬膜外脂肪腫症,硬膜外脂肪腫症
硬膜外脊髄腫瘍,硬膜外脊髄腫瘍
硬膜外膿瘍,硬膜外膿瘍
硬膜外血腫,硬膜外血腫
硬膜損傷,硬膜損傷
硬膜炎,硬膜炎
硬膜脳動静脈奇形,硬膜脳動静脈奇形
硬膜裂傷,硬膜裂傷
硬軟口蓋裂,硬軟口蓋裂
示指基節骨開放骨折,示指基節骨開放骨折
示指変形,示指変形
示指痛,示指痛
示指血管腫,示指血管腫
示指開放骨折,示指開放骨折
示指骨折,示指骨折
社交不安障害,社交不安障害
社会不安障害,社会不安障害
社会恐怖症,社会恐怖症
神経サルコイドーシス,神経サルコイドーシス
神経セロイドリポフスチン症,神経セロイドリポフスチン症
神経ベーチェット病,神経ベーチェット病
神経内分泌腫瘍,神経内分泌腫瘍
神経切断,神経切断
神経因性排尿障害,神経因性排尿障害
神経因性膀胱,神経因性膀胱
神経性大食症,神経性大食症
神経性胃炎,神経性胃炎
神経性胃腸炎,神経性胃腸炎
神経性難聴,神経性難聴
神経性食欲不振症,神経性食欲不振症
神経損傷,神経損傷
神経断裂,神経断裂
神経根炎,神経根炎
神経梅毒,神経梅毒
神経炎,神経炎
神経症,神経症
神経症性抑うつ状態,神経症性抑うつ状態
神経痛,神経痛
神経痛性筋萎縮症,神経痛性筋萎縮症
神経発育遅延,神経発育遅延
神経皮膚症候群,神経皮膚症候群
神経皮膚黒色症,神経皮膚黒色症
神経節細胞腫,神経節細胞腫
神経節膠腫,神経節膠腫
神経節芽細胞腫,神経節芽細胞腫
神経系疾患,神経系疾患
神経細胞腫,神経細胞腫
神経線維肉腫,神経線維肉腫
神経線維腫,神経線維腫
神経線維腫症,神経線維腫症
神経線維腫症１型,神経線維腫症１型
神経線維腫症２型,神経線維腫症２型
神経腫,神経腫
神経膠腫,神経膠腫
神経芽腫,神経芽腫
神経衰弱,神経衰弱
神経調節性失神,神経調節性失神
神経質,神経質
神経過敏,神経過敏
